id,user_id,event_type,product_id,session_id,timestamp,metadata
567,184,page_view,43.0,sess_4502,2023-04-22 20:39:39,"{""ip"": ""192.168.204.83""}"
568,144,add_to_cart,9.0,sess_7317,2022-10-18 21:54:39,"{""ip"": ""192.168.55.135""}"
569,27,add_to_cart,72.0,sess_5555,2023-09-15 02:43:27,"{""ip"": ""192.168.147.229""}"
570,108,logout,,sess_8130,2022-11-22 11:39:18,"{""ip"": ""192.168.51.51""}"
571,127,page_view,64.0,sess_1766,2022-10-09 15:20:12,"{""ip"": ""192.168.31.32""}"
572,44,search,,sess_6355,2023-08-29 13:56:21,"{""ip"": ""192.168.61.148""}"
573,73,page_view,3.0,sess_1076,2023-04-18 10:21:12,"{""ip"": ""192.168.34.216""}"
574,10,search,,sess_9740,2023-06-25 01:25:27,"{""ip"": ""192.168.87.166""}"
575,18,page_view,61.0,sess_2558,2023-03-02 10:57:32,"{""ip"": ""192.168.71.82""}"
576,103,purchase,11.0,sess_6131,2023-05-21 22:17:38,"{""ip"": ""192.168.13.101""}"
577,179,purchase,59.0,sess_9082,2023-10-19 04:25:13,"{""ip"": ""192.168.216.96""}"
578,27,login,,sess_1479,2022-08-18 01:44:29,"{""ip"": ""192.168.212.3""}"
579,27,add_to_cart,42.0,sess_8138,2022-08-20 06:11:47,"{""ip"": ""192.168.23.49""}"
580,95,logout,,sess_9807,2022-01-06 01:54:40,"{""ip"": ""192.168.67.227""}"
581,29,page_view,7.0,sess_5985,2022-03-18 09:36:07,"{""ip"": ""192.168.85.177""}"
582,98,login,,sess_5422,2023-12-17 06:12:06,"{""ip"": ""192.168.237.36""}"
583,118,login,,sess_2964,2022-05-10 11:37:35,"{""ip"": ""192.168.221.38""}"
584,106,login,,sess_8320,2023-11-16 04:27:19,"{""ip"": ""192.168.134.136""}"
585,148,add_to_cart,62.0,sess_9029,2022-10-15 11:43:13,"{""ip"": ""192.168.198.188""}"
586,58,search,,sess_2504,2022-09-28 10:47:08,"{""ip"": ""192.168.183.22""}"
587,143,purchase,32.0,sess_4373,2023-12-13 02:50:25,"{""ip"": ""192.168.20.249""}"
588,16,search,,sess_4481,2022-01-14 07:52:09,"{""ip"": ""192.168.120.210""}"
589,49,search,,sess_8989,2022-04-18 12:23:43,"{""ip"": ""192.168.54.209""}"
590,195,login,,sess_9644,2023-06-11 11:24:32,"{""ip"": ""192.168.195.242""}"
591,182,purchase,59.0,sess_3523,2023-06-01 03:50:49,"{""ip"": ""192.168.235.34""}"
592,94,add_to_cart,50.0,sess_8412,2023-09-28 18:41:40,"{""ip"": ""192.168.52.200""}"
593,49,search,,sess_2124,2022-10-12 15:24:15,"{""ip"": ""192.168.43.176""}"
594,148,purchase,83.0,sess_2672,2022-05-31 16:46:58,"{""ip"": ""192.168.225.28""}"
595,29,logout,,sess_4941,2022-01-17 16:46:44,"{""ip"": ""192.168.48.69""}"
596,122,page_view,85.0,sess_9698,2023-04-09 12:48:51,"{""ip"": ""192.168.68.31""}"
597,22,login,,sess_6806,2023-03-18 07:43:15,"{""ip"": ""192.168.39.102""}"
598,111,login,,sess_9321,2022-12-08 01:56:07,"{""ip"": ""192.168.113.70""}"
599,26,purchase,7.0,sess_7267,2023-03-09 07:03:39,"{""ip"": ""192.168.76.49""}"
600,46,search,,sess_5520,2023-06-27 22:06:59,"{""ip"": ""192.168.127.133""}"
601,28,search,,sess_1817,2023-10-24 09:03:49,"{""ip"": ""192.168.246.29""}"
602,30,add_to_cart,7.0,sess_1584,2023-08-13 09:41:28,"{""ip"": ""192.168.62.17""}"
603,26,login,,sess_5513,2022-08-20 22:34:53,"{""ip"": ""192.168.180.184""}"
604,101,search,,sess_7437,2022-04-14 08:00:21,"{""ip"": ""192.168.188.211""}"
605,69,logout,,sess_9112,2022-07-30 06:13:37,"{""ip"": ""192.168.202.53""}"
606,164,purchase,37.0,sess_5718,2022-01-04 03:25:52,"{""ip"": ""192.168.48.129""}"
607,160,logout,,sess_8811,2022-11-09 08:41:16,"{""ip"": ""192.168.44.81""}"
608,18,logout,,sess_3730,2022-07-11 12:05:36,"{""ip"": ""192.168.231.117""}"
609,4,add_to_cart,86.0,sess_8775,2023-03-15 12:09:45,"{""ip"": ""192.168.6.46""}"
610,20,purchase,22.0,sess_1159,2023-09-01 12:49:16,"{""ip"": ""192.168.249.122""}"
611,1,login,,sess_9000,2022-09-11 17:12:20,"{""ip"": ""192.168.29.12""}"
612,146,page_view,88.0,sess_5762,2022-08-22 19:07:28,"{""ip"": ""192.168.129.43""}"
613,199,add_to_cart,13.0,sess_2638,2022-11-08 12:13:17,"{""ip"": ""192.168.116.126""}"
614,90,logout,,sess_9940,2022-09-21 17:42:45,"{""ip"": ""192.168.65.94""}"
615,4,search,,sess_6777,2022-11-05 12:09:03,"{""ip"": ""192.168.229.133""}"
616,153,logout,,sess_8935,2022-04-26 09:49:41,"{""ip"": ""192.168.176.133""}"
617,164,logout,,sess_1339,2022-06-01 14:56:21,"{""ip"": ""192.168.220.57""}"
618,37,logout,,sess_6852,2023-05-25 01:07:30,"{""ip"": ""192.168.63.148""}"
619,179,logout,,sess_8056,2023-01-04 07:30:41,"{""ip"": ""192.168.191.23""}"
620,97,add_to_cart,82.0,sess_2768,2022-10-08 22:49:27,"{""ip"": ""192.168.174.140""}"
621,135,search,,sess_3866,2022-09-29 12:42:03,"{""ip"": ""192.168.228.85""}"
622,151,search,,sess_7836,2022-10-10 11:15:43,"{""ip"": ""192.168.49.11""}"
623,134,login,,sess_6624,2023-09-20 04:28:36,"{""ip"": ""192.168.111.204""}"
624,146,search,,sess_6685,2022-10-23 04:00:42,"{""ip"": ""192.168.249.3""}"
625,176,search,,sess_3410,2023-04-23 05:28:10,"{""ip"": ""192.168.134.248""}"
626,160,purchase,72.0,sess_3664,2022-11-07 17:43:29,"{""ip"": ""192.168.74.17""}"
627,4,purchase,59.0,sess_1670,2022-08-11 10:18:15,"{""ip"": ""192.168.212.152""}"
628,14,page_view,63.0,sess_6010,2022-01-06 15:40:03,"{""ip"": ""192.168.91.170""}"
629,13,page_view,33.0,sess_3256,2022-12-25 10:18:48,"{""ip"": ""192.168.202.220""}"
630,171,login,,sess_3540,2022-03-30 09:51:17,"{""ip"": ""192.168.37.255""}"
631,51,logout,,sess_8078,2023-08-23 02:56:19,"{""ip"": ""192.168.75.57""}"
632,122,page_view,46.0,sess_5075,2023-11-26 23:11:38,"{""ip"": ""192.168.99.109""}"
633,26,search,,sess_5280,2022-11-06 21:44:15,"{""ip"": ""192.168.80.45""}"
634,112,login,,sess_6283,2023-08-16 05:04:02,"{""ip"": ""192.168.175.197""}"
635,65,add_to_cart,18.0,sess_7820,2023-07-22 07:15:51,"{""ip"": ""192.168.78.79""}"
636,77,page_view,73.0,sess_8555,2023-07-13 06:40:34,"{""ip"": ""192.168.97.201""}"
637,25,search,,sess_3270,2023-06-24 16:05:20,"{""ip"": ""192.168.178.81""}"
638,176,login,,sess_6858,2023-04-25 12:53:44,"{""ip"": ""192.168.110.120""}"
639,106,search,,sess_8557,2022-01-29 20:20:57,"{""ip"": ""192.168.7.246""}"
640,23,search,,sess_3303,2023-09-22 11:00:34,"{""ip"": ""192.168.202.63""}"
641,132,login,,sess_7113,2022-05-11 22:36:21,"{""ip"": ""192.168.140.231""}"
642,76,login,,sess_1877,2023-02-07 04:35:06,"{""ip"": ""192.168.104.172""}"
643,119,page_view,98.0,sess_9487,2023-04-17 01:58:43,"{""ip"": ""192.168.22.15""}"
644,167,purchase,14.0,sess_6463,2023-09-01 03:32:46,"{""ip"": ""192.168.211.75""}"
645,124,login,,sess_6428,2022-03-04 04:25:17,"{""ip"": ""192.168.190.150""}"
646,131,logout,,sess_1868,2023-12-20 07:27:58,"{""ip"": ""192.168.133.37""}"
647,190,login,,sess_9115,2022-05-20 08:08:20,"{""ip"": ""192.168.230.173""}"
648,40,logout,,sess_5929,2023-10-06 11:19:09,"{""ip"": ""192.168.185.254""}"
649,125,page_view,80.0,sess_4288,2022-04-28 02:26:40,"{""ip"": ""192.168.1.40""}"
650,31,login,,sess_9516,2022-04-10 09:00:01,"{""ip"": ""192.168.53.27""}"
651,7,search,,sess_9287,2023-03-31 14:13:31,"{""ip"": ""192.168.15.238""}"
652,77,page_view,52.0,sess_8925,2022-07-08 08:33:12,"{""ip"": ""192.168.216.218""}"
653,67,login,,sess_8194,2023-11-05 22:28:12,"{""ip"": ""192.168.32.111""}"
654,163,add_to_cart,3.0,sess_4027,2022-05-26 23:56:15,"{""ip"": ""192.168.62.44""}"
655,190,login,,sess_9956,2022-07-25 17:20:11,"{""ip"": ""192.168.123.75""}"
656,171,purchase,13.0,sess_9076,2023-01-12 10:01:08,"{""ip"": ""192.168.101.99""}"
657,28,logout,,sess_8601,2023-03-03 15:28:03,"{""ip"": ""192.168.38.8""}"
658,118,purchase,16.0,sess_7380,2022-01-12 21:08:12,"{""ip"": ""192.168.78.9""}"
659,167,logout,,sess_8282,2022-02-13 12:54:54,"{""ip"": ""192.168.247.36""}"
660,186,search,,sess_8509,2022-10-11 00:19:55,"{""ip"": ""192.168.252.41""}"
661,129,purchase,65.0,sess_4453,2022-12-24 19:07:00,"{""ip"": ""192.168.100.132""}"
662,45,page_view,84.0,sess_3480,2022-12-27 23:52:54,"{""ip"": ""192.168.185.145""}"
663,118,purchase,92.0,sess_3294,2022-10-13 23:58:23,"{""ip"": ""192.168.78.237""}"
664,18,search,,sess_8925,2023-01-21 17:10:33,"{""ip"": ""192.168.156.169""}"
665,148,add_to_cart,91.0,sess_9306,2023-11-06 19:07:49,"{""ip"": ""192.168.67.34""}"
666,83,logout,,sess_6703,2023-08-22 22:28:53,"{""ip"": ""192.168.213.104""}"
667,12,page_view,4.0,sess_3607,2022-08-26 03:30:53,"{""ip"": ""192.168.171.28""}"
668,174,search,,sess_8805,2022-11-28 08:25:47,"{""ip"": ""192.168.252.198""}"
669,61,logout,,sess_2727,2022-06-28 13:59:02,"{""ip"": ""192.168.194.250""}"
670,17,search,,sess_2014,2023-09-19 09:07:11,"{""ip"": ""192.168.30.10""}"
671,19,logout,,sess_8234,2023-01-19 22:04:59,"{""ip"": ""192.168.162.216""}"
672,45,page_view,42.0,sess_2763,2023-12-17 16:21:58,"{""ip"": ""192.168.97.35""}"
673,147,logout,,sess_4272,2022-07-20 09:11:35,"{""ip"": ""192.168.126.113""}"
674,74,logout,,sess_4694,2022-07-26 05:54:05,"{""ip"": ""192.168.112.209""}"
675,50,login,,sess_2409,2023-08-20 00:52:57,"{""ip"": ""192.168.162.246""}"
676,25,logout,,sess_4334,2022-02-04 05:07:03,"{""ip"": ""192.168.229.2""}"
677,199,purchase,53.0,sess_9955,2022-03-15 12:24:17,"{""ip"": ""192.168.48.175""}"
678,187,logout,,sess_9653,2023-05-24 06:55:21,"{""ip"": ""192.168.214.54""}"
679,122,login,,sess_9205,2022-12-27 12:58:45,"{""ip"": ""192.168.159.231""}"
680,36,login,,sess_2100,2023-03-26 15:33:54,"{""ip"": ""192.168.161.97""}"
681,146,page_view,11.0,sess_3083,2023-06-14 10:51:29,"{""ip"": ""192.168.26.31""}"
682,60,search,,sess_1843,2023-09-08 19:40:49,"{""ip"": ""192.168.85.6""}"
683,75,add_to_cart,33.0,sess_7396,2023-12-22 13:01:51,"{""ip"": ""192.168.18.224""}"
684,74,add_to_cart,10.0,sess_9755,2023-08-13 08:47:20,"{""ip"": ""192.168.219.133""}"
685,129,login,,sess_6115,2023-02-13 22:31:27,"{""ip"": ""192.168.15.140""}"
686,29,logout,,sess_8716,2022-09-27 23:47:00,"{""ip"": ""192.168.8.9""}"
687,108,purchase,34.0,sess_4285,2022-12-09 02:09:44,"{""ip"": ""192.168.36.53""}"
688,188,login,,sess_6400,2023-11-11 02:16:09,"{""ip"": ""192.168.61.127""}"
689,145,page_view,79.0,sess_1579,2022-12-21 02:34:35,"{""ip"": ""192.168.244.107""}"
690,190,login,,sess_2320,2023-07-19 17:25:53,"{""ip"": ""192.168.243.34""}"
691,186,purchase,6.0,sess_2704,2022-02-06 18:04:49,"{""ip"": ""192.168.130.58""}"
692,90,logout,,sess_8069,2023-05-05 11:02:49,"{""ip"": ""192.168.201.218""}"
693,6,add_to_cart,8.0,sess_1431,2022-07-20 19:26:56,"{""ip"": ""192.168.156.221""}"
694,175,search,,sess_1296,2023-07-20 17:33:19,"{""ip"": ""192.168.14.100""}"
695,179,search,,sess_3051,2023-03-17 15:32:25,"{""ip"": ""192.168.141.36""}"
696,113,page_view,16.0,sess_7024,2022-12-27 07:03:01,"{""ip"": ""192.168.88.112""}"
697,61,page_view,30.0,sess_2507,2023-08-26 00:21:57,"{""ip"": ""192.168.59.106""}"
698,193,logout,,sess_9785,2023-08-05 01:40:00,"{""ip"": ""192.168.254.206""}"
699,185,page_view,32.0,sess_1931,2022-03-20 02:03:45,"{""ip"": ""192.168.33.113""}"
700,73,add_to_cart,6.0,sess_6146,2022-12-25 21:55:59,"{""ip"": ""192.168.168.228""}"
701,75,add_to_cart,17.0,sess_7517,2023-05-06 23:56:30,"{""ip"": ""192.168.32.169""}"
702,20,page_view,33.0,sess_9907,2022-07-30 18:01:11,"{""ip"": ""192.168.181.189""}"
703,57,purchase,57.0,sess_5959,2023-01-11 20:04:33,"{""ip"": ""192.168.75.223""}"
704,63,logout,,sess_9631,2022-10-01 11:36:33,"{""ip"": ""192.168.179.139""}"
705,27,login,,sess_1884,2022-12-21 14:57:28,"{""ip"": ""192.168.181.244""}"
706,125,login,,sess_5583,2022-03-22 07:24:40,"{""ip"": ""192.168.234.36""}"
707,60,login,,sess_5996,2023-07-21 07:40:25,"{""ip"": ""192.168.32.96""}"
708,37,logout,,sess_1587,2022-08-29 16:01:48,"{""ip"": ""192.168.167.196""}"
709,30,search,,sess_1348,2023-05-26 01:13:44,"{""ip"": ""192.168.70.72""}"
710,99,login,,sess_5921,2022-03-28 02:10:27,"{""ip"": ""192.168.72.219""}"
711,99,login,,sess_9115,2022-01-20 13:55:46,"{""ip"": ""192.168.99.114""}"
712,58,page_view,27.0,sess_7214,2022-07-08 15:41:43,"{""ip"": ""192.168.137.14""}"
713,79,logout,,sess_1512,2023-07-09 12:39:47,"{""ip"": ""192.168.240.7""}"
714,194,login,,sess_6508,2022-09-26 21:30:58,"{""ip"": ""192.168.56.194""}"
715,88,page_view,93.0,sess_8111,2023-03-14 02:04:46,"{""ip"": ""192.168.207.28""}"
716,100,login,,sess_5709,2023-07-02 16:52:32,"{""ip"": ""192.168.109.147""}"
717,146,logout,,sess_9501,2022-09-24 05:55:05,"{""ip"": ""192.168.246.98""}"
718,191,search,,sess_4903,2022-05-16 00:33:10,"{""ip"": ""192.168.72.205""}"
719,71,logout,,sess_2401,2022-09-13 19:45:46,"{""ip"": ""192.168.76.87""}"
720,102,login,,sess_1632,2023-09-23 09:59:09,"{""ip"": ""192.168.93.69""}"
721,65,logout,,sess_1202,2022-05-08 11:10:25,"{""ip"": ""192.168.146.170""}"
722,68,purchase,23.0,sess_8271,2023-04-19 00:37:43,"{""ip"": ""192.168.113.3""}"
723,10,search,,sess_6877,2023-05-07 23:13:10,"{""ip"": ""192.168.217.143""}"
724,105,add_to_cart,8.0,sess_2303,2022-10-11 22:13:16,"{""ip"": ""192.168.142.81""}"
725,113,page_view,24.0,sess_5227,2022-10-10 09:26:58,"{""ip"": ""192.168.223.127""}"
726,59,add_to_cart,81.0,sess_3858,2022-05-31 22:29:55,"{""ip"": ""192.168.168.13""}"
727,30,add_to_cart,84.0,sess_1630,2022-07-08 18:26:56,"{""ip"": ""192.168.221.113""}"
728,82,login,,sess_1687,2023-07-21 08:17:58,"{""ip"": ""192.168.16.244""}"
729,67,logout,,sess_5217,2022-01-17 12:51:52,"{""ip"": ""192.168.139.184""}"
730,154,page_view,31.0,sess_6729,2022-04-22 02:49:15,"{""ip"": ""192.168.130.114""}"
731,131,page_view,10.0,sess_4882,2022-07-28 11:51:41,"{""ip"": ""192.168.147.96""}"
732,107,logout,,sess_2169,2023-10-20 15:31:38,"{""ip"": ""192.168.225.73""}"
733,7,add_to_cart,42.0,sess_6902,2022-12-10 14:51:35,"{""ip"": ""192.168.230.167""}"
734,121,purchase,38.0,sess_1510,2022-06-14 13:24:34,"{""ip"": ""192.168.12.75""}"
735,152,add_to_cart,4.0,sess_2740,2023-09-16 07:41:59,"{""ip"": ""192.168.207.81""}"
736,184,login,,sess_9326,2023-08-19 12:31:35,"{""ip"": ""192.168.241.56""}"
737,150,search,,sess_1534,2023-11-04 05:27:50,"{""ip"": ""192.168.98.196""}"
738,21,logout,,sess_2266,2022-08-18 20:35:08,"{""ip"": ""192.168.129.148""}"
739,141,logout,,sess_7849,2023-07-06 04:24:51,"{""ip"": ""192.168.217.225""}"
740,14,login,,sess_8738,2023-11-07 19:05:40,"{""ip"": ""192.168.134.113""}"
741,69,purchase,25.0,sess_5801,2022-09-07 11:58:01,"{""ip"": ""192.168.63.205""}"
742,60,purchase,59.0,sess_6157,2022-04-29 08:46:34,"{""ip"": ""192.168.114.188""}"
743,93,search,,sess_2305,2022-12-27 20:24:20,"{""ip"": ""192.168.130.20""}"
744,168,purchase,62.0,sess_4774,2023-04-05 15:14:59,"{""ip"": ""192.168.59.146""}"
745,138,add_to_cart,32.0,sess_7678,2023-11-22 21:17:25,"{""ip"": ""192.168.171.36""}"
746,67,login,,sess_5700,2022-12-16 11:25:36,"{""ip"": ""192.168.31.21""}"
747,108,search,,sess_9274,2022-06-01 20:58:19,"{""ip"": ""192.168.127.162""}"
748,47,add_to_cart,59.0,sess_1254,2022-06-20 04:23:52,"{""ip"": ""192.168.108.68""}"
749,183,login,,sess_8698,2022-04-14 04:36:07,"{""ip"": ""192.168.223.9""}"
750,7,search,,sess_3735,2022-03-16 04:49:11,"{""ip"": ""192.168.132.222""}"
751,100,login,,sess_7919,2022-12-29 04:38:25,"{""ip"": ""192.168.103.179""}"
752,62,login,,sess_5806,2022-05-02 12:15:46,"{""ip"": ""192.168.230.212""}"
753,152,purchase,78.0,sess_2765,2022-02-16 02:41:06,"{""ip"": ""192.168.190.236""}"
754,115,purchase,53.0,sess_8368,2023-03-23 10:31:57,"{""ip"": ""192.168.194.123""}"
755,35,logout,,sess_4005,2023-08-27 18:32:44,"{""ip"": ""192.168.22.39""}"
756,152,page_view,76.0,sess_7060,2023-11-22 23:38:38,"{""ip"": ""192.168.117.98""}"
757,113,purchase,23.0,sess_9334,2023-08-26 10:10:08,"{""ip"": ""192.168.242.198""}"
758,60,page_view,39.0,sess_9082,2022-12-16 01:45:29,"{""ip"": ""192.168.145.133""}"
759,149,login,,sess_9326,2023-03-13 10:23:09,"{""ip"": ""192.168.83.99""}"
760,194,purchase,23.0,sess_3346,2022-02-12 07:40:14,"{""ip"": ""192.168.111.133""}"
761,148,purchase,79.0,sess_6150,2022-04-12 12:38:47,"{""ip"": ""192.168.73.43""}"
762,74,page_view,36.0,sess_8973,2023-03-26 08:08:32,"{""ip"": ""192.168.227.44""}"
763,67,purchase,78.0,sess_2738,2022-08-26 10:08:40,"{""ip"": ""192.168.37.25""}"
764,142,add_to_cart,66.0,sess_3766,2022-01-29 21:47:12,"{""ip"": ""192.168.232.11""}"
765,138,login,,sess_4197,2022-01-07 17:46:51,"{""ip"": ""192.168.214.211""}"
766,95,page_view,27.0,sess_5617,2023-08-08 15:31:42,"{""ip"": ""192.168.188.114""}"
767,33,login,,sess_8435,2022-10-30 03:59:27,"{""ip"": ""192.168.184.181""}"
768,114,page_view,56.0,sess_9081,2022-09-27 03:09:45,"{""ip"": ""192.168.222.36""}"
769,188,purchase,86.0,sess_2908,2022-12-29 02:52:43,"{""ip"": ""192.168.191.204""}"
770,187,add_to_cart,10.0,sess_6359,2022-06-10 18:27:41,"{""ip"": ""192.168.86.71""}"
771,162,search,,sess_9402,2023-11-20 02:41:50,"{""ip"": ""192.168.181.177""}"
772,10,purchase,56.0,sess_2645,2023-12-24 18:58:47,"{""ip"": ""192.168.82.49""}"
773,170,login,,sess_1583,2023-10-12 22:50:19,"{""ip"": ""192.168.3.63""}"
774,151,add_to_cart,49.0,sess_4607,2023-11-21 07:07:27,"{""ip"": ""192.168.68.121""}"
775,125,add_to_cart,24.0,sess_9138,2022-10-17 04:47:54,"{""ip"": ""192.168.51.163""}"
776,133,page_view,93.0,sess_4509,2022-01-04 15:48:47,"{""ip"": ""192.168.18.126""}"
777,157,login,,sess_4416,2023-12-29 06:29:05,"{""ip"": ""192.168.10.108""}"
778,68,logout,,sess_7230,2023-10-09 21:15:32,"{""ip"": ""192.168.61.164""}"
779,124,purchase,68.0,sess_3950,2022-11-04 08:26:34,"{""ip"": ""192.168.225.75""}"
780,125,logout,,sess_9031,2023-10-08 14:16:47,"{""ip"": ""192.168.154.92""}"
781,124,login,,sess_5840,2022-04-09 07:58:15,"{""ip"": ""192.168.29.247""}"
782,108,purchase,58.0,sess_6331,2022-09-11 15:28:07,"{""ip"": ""192.168.30.46""}"
783,82,search,,sess_2860,2022-12-22 14:29:38,"{""ip"": ""192.168.181.33""}"
784,126,search,,sess_7750,2023-12-05 08:33:03,"{""ip"": ""192.168.8.75""}"
785,130,purchase,28.0,sess_7701,2022-03-04 20:28:16,"{""ip"": ""192.168.198.83""}"
786,173,purchase,41.0,sess_7737,2023-02-05 16:05:27,"{""ip"": ""192.168.109.103""}"
787,14,purchase,35.0,sess_8954,2022-08-13 12:22:23,"{""ip"": ""192.168.163.210""}"
788,79,page_view,58.0,sess_7714,2022-08-15 20:50:39,"{""ip"": ""192.168.225.43""}"
789,53,login,,sess_2807,2023-09-21 22:14:12,"{""ip"": ""192.168.85.34""}"
790,139,login,,sess_1326,2022-01-22 13:48:20,"{""ip"": ""192.168.24.200""}"
791,86,logout,,sess_6778,2023-07-21 02:18:38,"{""ip"": ""192.168.168.13""}"
792,54,login,,sess_6932,2023-07-03 07:13:29,"{""ip"": ""192.168.253.41""}"
793,102,login,,sess_4757,2022-10-25 05:52:35,"{""ip"": ""192.168.234.96""}"
794,106,purchase,28.0,sess_5074,2022-01-14 01:18:48,"{""ip"": ""192.168.217.6""}"
795,27,login,,sess_9216,2023-02-12 17:39:16,"{""ip"": ""192.168.11.41""}"
796,78,purchase,4.0,sess_4768,2023-10-09 09:00:15,"{""ip"": ""192.168.9.70""}"
797,32,logout,,sess_7190,2023-11-03 14:35:27,"{""ip"": ""192.168.34.210""}"
798,70,logout,,sess_2391,2022-03-20 02:41:24,"{""ip"": ""192.168.130.185""}"
799,196,logout,,sess_7805,2022-01-21 00:32:12,"{""ip"": ""192.168.191.213""}"
800,155,login,,sess_3487,2022-04-08 21:24:55,"{""ip"": ""192.168.203.101""}"
801,156,add_to_cart,40.0,sess_6303,2023-03-12 18:39:15,"{""ip"": ""192.168.191.6""}"
802,71,purchase,59.0,sess_4320,2022-04-13 09:37:18,"{""ip"": ""192.168.249.168""}"
803,121,login,,sess_7169,2022-10-26 15:38:19,"{""ip"": ""192.168.24.57""}"
804,144,search,,sess_5563,2023-05-10 10:21:19,"{""ip"": ""192.168.233.180""}"
805,130,login,,sess_5007,2023-01-27 00:37:36,"{""ip"": ""192.168.255.128""}"
806,101,logout,,sess_7106,2023-07-14 03:56:35,"{""ip"": ""192.168.116.58""}"
807,7,login,,sess_7510,2022-08-26 16:16:40,"{""ip"": ""192.168.95.123""}"
808,28,login,,sess_6089,2022-12-07 05:14:04,"{""ip"": ""192.168.208.162""}"
809,25,page_view,72.0,sess_3773,2022-08-01 17:50:00,"{""ip"": ""192.168.152.64""}"
810,37,page_view,52.0,sess_8758,2023-06-20 20:37:50,"{""ip"": ""192.168.195.60""}"
811,197,page_view,64.0,sess_5129,2023-02-26 11:20:23,"{""ip"": ""192.168.190.87""}"
812,10,add_to_cart,42.0,sess_7660,2022-01-06 09:45:46,"{""ip"": ""192.168.177.54""}"
813,126,login,,sess_9938,2023-05-27 11:23:47,"{""ip"": ""192.168.246.167""}"
814,83,add_to_cart,60.0,sess_8913,2023-06-11 20:11:59,"{""ip"": ""192.168.220.190""}"
815,21,logout,,sess_2721,2023-03-12 02:49:18,"{""ip"": ""192.168.97.33""}"
816,42,page_view,67.0,sess_2990,2022-06-20 07:11:09,"{""ip"": ""192.168.113.223""}"
817,10,page_view,55.0,sess_9113,2022-06-24 22:47:52,"{""ip"": ""192.168.206.135""}"
818,36,search,,sess_9963,2023-03-05 14:32:30,"{""ip"": ""192.168.3.76""}"
819,112,page_view,38.0,sess_5441,2023-06-20 11:44:15,"{""ip"": ""192.168.158.228""}"
820,145,purchase,84.0,sess_3718,2022-05-25 10:33:56,"{""ip"": ""192.168.134.176""}"
821,158,add_to_cart,92.0,sess_7082,2023-06-16 22:00:35,"{""ip"": ""192.168.65.121""}"
822,54,search,,sess_6409,2022-05-19 05:58:47,"{""ip"": ""192.168.135.184""}"
823,3,search,,sess_6205,2023-03-03 06:31:31,"{""ip"": ""192.168.39.121""}"
824,2,page_view,40.0,sess_4074,2022-07-24 03:25:00,"{""ip"": ""192.168.138.118""}"
825,25,purchase,8.0,sess_8679,2023-09-01 05:41:46,"{""ip"": ""192.168.18.90""}"
826,144,logout,,sess_4703,2022-12-20 22:53:40,"{""ip"": ""192.168.4.238""}"
827,71,add_to_cart,37.0,sess_7982,2023-08-22 11:07:55,"{""ip"": ""192.168.95.160""}"
828,66,search,,sess_9864,2023-10-19 07:22:33,"{""ip"": ""192.168.20.152""}"
829,27,add_to_cart,94.0,sess_4546,2022-10-14 06:29:33,"{""ip"": ""192.168.68.145""}"
830,33,page_view,67.0,sess_7274,2022-12-05 20:57:32,"{""ip"": ""192.168.198.219""}"
831,155,login,,sess_5542,2023-09-23 17:14:10,"{""ip"": ""192.168.54.44""}"
832,60,page_view,28.0,sess_2496,2023-09-22 05:20:00,"{""ip"": ""192.168.37.43""}"
833,1,search,,sess_6297,2022-03-21 01:54:00,"{""ip"": ""192.168.36.131""}"
834,109,search,,sess_8728,2022-12-01 11:00:56,"{""ip"": ""192.168.129.195""}"
835,62,page_view,72.0,sess_7442,2023-01-22 14:02:12,"{""ip"": ""192.168.181.122""}"
836,80,purchase,67.0,sess_6193,2023-06-28 02:50:49,"{""ip"": ""192.168.227.155""}"
837,43,add_to_cart,82.0,sess_5550,2023-12-30 05:12:08,"{""ip"": ""192.168.216.112""}"
838,114,login,,sess_9029,2023-12-13 09:07:18,"{""ip"": ""192.168.176.31""}"
839,112,login,,sess_6704,2022-07-02 00:55:15,"{""ip"": ""192.168.222.94""}"
840,198,search,,sess_6668,2023-03-11 07:47:00,"{""ip"": ""192.168.158.144""}"
841,98,add_to_cart,48.0,sess_3932,2022-01-11 07:07:48,"{""ip"": ""192.168.114.93""}"
842,50,login,,sess_1091,2023-08-24 11:18:03,"{""ip"": ""192.168.85.25""}"
843,65,purchase,65.0,sess_1212,2023-09-14 09:56:26,"{""ip"": ""192.168.9.166""}"
844,165,purchase,62.0,sess_7525,2022-02-14 09:12:46,"{""ip"": ""192.168.71.161""}"
845,147,page_view,4.0,sess_8713,2023-09-15 23:01:08,"{""ip"": ""192.168.117.126""}"
846,122,add_to_cart,96.0,sess_9938,2022-04-17 01:23:26,"{""ip"": ""192.168.95.8""}"
847,183,login,,sess_3509,2023-12-24 06:26:27,"{""ip"": ""192.168.223.218""}"
848,22,add_to_cart,54.0,sess_2956,2022-02-27 16:08:34,"{""ip"": ""192.168.164.182""}"
849,81,page_view,13.0,sess_9914,2022-10-12 07:04:11,"{""ip"": ""192.168.168.158""}"
850,5,logout,,sess_6450,2023-11-20 11:31:21,"{""ip"": ""192.168.230.182""}"
851,151,add_to_cart,93.0,sess_7000,2023-06-13 00:30:57,"{""ip"": ""192.168.241.171""}"
